trial_id,company,drug_class,trial_phase,country_code,aci,patient_count,base_fee_eur,date
335,BioPharm_Corp,Neurology,Phase_III,US,B,480,312.08,2023-05-20
336,GlobalClin_KK,Oncology,Phase_I,AU,D,440,300.42,2024-06-04
337,TriPharm_LLC,Oncology,Phase_III,AU,D,462,159.9,2024-11-21
338,MedResearch_Inc,Neurology,Phase_I,FR,D,330,69.18,2022-12-14
339,TrialBridge_SA,Immunology,Phase_II,JP,E,31,495.53,2022-08-11
340,ClinPath_AG,Oncology,Phase_III,AU,A,195,57.54,2024-11-10
341,BioAxis_Pty,Immunology,Phase_II,CA,C,305,225.74,2023-11-27
342,NovaTrial_Ltd,Neurology,Phase_I,NL,B,415,482.28,2022-11-15
343,TrialBridge_SA,Oncology,Phase_III,IT,C,93,76.67,2023-11-13
344,PharmaScope_BV,Neurology,Phase_I,BR,E,230,270.81,2023-07-19
345,GlobalClin_KK,Rare_Disease,Phase_IV,DE,D,361,373.7,2024-09-19
346,PharmaScope_BV,Neurology,Phase_IV,IT,E,263,367.62,2022-10-08
347,TriPharm_LLC,Rare_Disease,Phase_IV,ES,E,393,62.37,2024-12-22
348,TriPharm_LLC,Rare_Disease,Phase_II,FR,B,152,97.19,2024-10-22
349,ClinPath_AG,Cardiology,Phase_I,IT,D,15,331.32,2022-07-18
350,BioPharm_Corp,Oncology,Phase_IV,NL,C,268,82.21,2022-06-30
351,PharmaScope_BV,Immunology,Phase_III,JP,C,410,363.37,2023-08-08
352,TrialBridge_SA,Neurology,Phase_II,NL,A,355,113.35,2022-02-19
353,BioAxis_Pty,Cardiology,Phase_I,ES,C,413,130.06,2022-11-24
354,TrialBridge_SA,Oncology,Phase_IV,FR,E,202,246.52,2023-04-22
355,TrialBridge_SA,Oncology,Phase_II,IT,D,358,151.09,2024-11-28
356,BioPharm_Corp,Rare_Disease,Phase_II,CA,E,52,63.99,2024-12-23
357,BioAxis_Pty,Oncology,Phase_IV,JP,B,68,419.41,2022-06-16
358,MedResearch_Inc,Rare_Disease,Phase_III,FR,A,432,137.38,2024-09-04
359,MedResearch_Inc,Cardiology,Phase_II,US,A,431,426.52,2022-04-10
360,PharmaScope_BV,Oncology,Phase_IV,IT,B,377,386.94,2024-03-31
361,BioPharm_Corp,Neurology,Phase_II,ES,A,410,345.71,2024-07-15
362,PharmaScope_BV,Oncology,Phase_II,AU,A,114,495.0,2024-09-03
363,MedResearch_Inc,Cardiology,Phase_I,JP,E,116,141.09,2022-09-02
364,ClinPath_AG,Oncology,Phase_I,JP,E,232,295.79,2024-09-06
365,ClinPath_AG,Oncology,Phase_I,ES,D,225,82.38,2022-05-08
366,BioPharm_Corp,Oncology,Phase_II,CA,C,364,61.25,2023-07-23
367,CurePath_AB,Rare_Disease,Phase_IV,CA,A,446,451.26,2023-05-30
368,ClinPath_AG,Oncology,Phase_IV,FR,E,323,393.62,2022-12-13
369,CurePath_AB,Cardiology,Phase_I,CA,E,143,361.49,2022-01-25
370,CurePath_AB,Oncology,Phase_III,AU,A,261,203.99,2024-04-26
371,PharmaScope_BV,Oncology,Phase_II,IT,D,225,200.22,2023-01-03
372,CurePath_AB,Oncology,Phase_IV,US,A,18,465.63,2023-12-27
373,ClinPath_AG,Oncology,Phase_II,BR,A,392,129.76,2023-03-26
374,NovaTrial_Ltd,Oncology,Phase_II,DE,E,473,169.53,2023-02-14
375,CurePath_AB,Neurology,Phase_III,JP,B,99,74.75,2024-08-29
376,GlobalClin_KK,Cardiology,Phase_I,AU,E,352,53.0,2022-04-14
377,GlobalClin_KK,Oncology,Phase_II,NL,D,89,405.96,2024-03-18
378,TriPharm_LLC,Cardiology,Phase_I,JP,E,405,414.44,2024-03-29
379,BioPharm_Corp,Neurology,Phase_II,US,A,486,65.9,2023-02-21
380,NovaTrial_Ltd,Neurology,Phase_I,DE,B,495,211.61,2022-10-15
381,TriPharm_LLC,Oncology,Phase_IV,DE,B,210,116.35,2022-01-06
382,NovaTrial_Ltd,Rare_Disease,Phase_II,CA,E,155,165.88,2024-10-23
383,PharmaScope_BV,Cardiology,Phase_II,IT,C,357,106.77,2024-11-04
384,BioPharm_Corp,Cardiology,Phase_II,BR,A,23,437.67,2022-09-22
385,MedResearch_Inc,Neurology,Phase_II,AU,E,286,62.02,2022-02-04
386,NovaTrial_Ltd,Cardiology,Phase_I,JP,C,41,222.3,2022-05-15
387,ClinPath_AG,Immunology,Phase_III,IT,A,315,142.92,2022-03-16
388,CurePath_AB,Rare_Disease,Phase_I,AU,B,312,231.66,2024-06-29
389,ClinPath_AG,Rare_Disease,Phase_I,NL,E,481,344.84,2024-09-04
390,CurePath_AB,Cardiology,Phase_III,AU,E,262,192.94,2022-06-17
391,CurePath_AB,Oncology,Phase_II,IT,B,163,384.83,2024-03-29
392,TrialBridge_SA,Oncology,Phase_III,BR,D,144,336.57,2022-07-16
393,TrialBridge_SA,Cardiology,Phase_I,JP,E,498,310.03,2023-02-07
394,MedResearch_Inc,Immunology,Phase_IV,NL,C,28,424.67,2023-10-19
395,GlobalClin_KK,Neurology,Phase_III,US,D,215,194.01,2024-02-29
396,CurePath_AB,Cardiology,Phase_II,IT,C,451,90.49,2024-08-16
397,CurePath_AB,Oncology,Phase_IV,ES,E,422,279.99,2022-02-19
398,NovaTrial_Ltd,Neurology,Phase_III,ES,E,430,85.61,2022-08-04
399,GlobalClin_KK,Rare_Disease,Phase_IV,US,B,429,152.03,2022-11-04
400,NovaTrial_Ltd,Immunology,Phase_III,JP,A,167,207.29,2022-12-07
401,PharmaScope_BV,Cardiology,Phase_III,FR,E,245,360.2,2024-12-29
402,BioPharm_Corp,Neurology,Phase_IV,JP,E,304,127.83,2024-05-02
403,TrialBridge_SA,Neurology,Phase_IV,ES,A,61,77.47,2022-12-18
404,CurePath_AB,Rare_Disease,Phase_III,IT,E,24,280.79,2024-12-01
405,CurePath_AB,Cardiology,Phase_II,FR,A,322,456.97,2023-07-02
406,BioAxis_Pty,Cardiology,Phase_I,BR,A,110,338.37,2023-07-03
407,TrialBridge_SA,Neurology,Phase_I,AU,C,481,89.24,2023-04-21
408,GlobalClin_KK,Oncology,Phase_II,BR,E,411,256.69,2022-06-07
409,BioPharm_Corp,Rare_Disease,Phase_II,IT,E,208,85.81,2024-10-21
410,BioAxis_Pty,Cardiology,Phase_III,FR,A,173,95.3,2022-01-16
411,GlobalClin_KK,Rare_Disease,Phase_I,ES,D,207,214.98,2022-07-11
412,NovaTrial_Ltd,Neurology,Phase_IV,IT,B,397,312.52,2022-09-09
413,GlobalClin_KK,Immunology,Phase_IV,FR,D,61,441.08,2022-11-03
414,MedResearch_Inc,Immunology,Phase_I,DE,C,402,490.22,2022-05-25
415,TrialBridge_SA,Immunology,Phase_IV,AU,A,10,304.96,2022-01-20
416,CurePath_AB,Immunology,Phase_III,US,D,57,391.56,2024-01-13
417,MedResearch_Inc,Immunology,Phase_I,ES,C,39,237.34,2024-11-28
418,TriPharm_LLC,Cardiology,Phase_I,AU,C,186,256.85,2022-05-14
419,PharmaScope_BV,Oncology,Phase_III,ES,C,225,442.68,2022-11-22
420,TrialBridge_SA,Rare_Disease,Phase_IV,JP,B,165,332.01,2023-07-09
421,BioPharm_Corp,Rare_Disease,Phase_III,BR,E,497,485.58,2024-10-13
422,NovaTrial_Ltd,Cardiology,Phase_IV,ES,B,165,273.52,2024-01-31
423,ClinPath_AG,Oncology,Phase_II,US,B,294,216.36,2024-04-19
424,TriPharm_LLC,Rare_Disease,Phase_IV,BR,D,311,127.58,2023-09-29
425,ClinPath_AG,Oncology,Phase_IV,DE,E,148,65.99,2023-04-03
426,MedResearch_Inc,Oncology,Phase_IV,AU,A,164,147.94,2022-08-07
427,CurePath_AB,Rare_Disease,Phase_I,NL,A,150,98.64,2024-08-05
428,MedResearch_Inc,Immunology,Phase_IV,AU,C,204,88.57,2024-05-31
429,CurePath_AB,Immunology,Phase_III,JP,E,268,208.35,2022-01-28
430,NovaTrial_Ltd,Immunology,Phase_II,CA,D,419,398.83,2024-02-24
431,NovaTrial_Ltd,Immunology,Phase_IV,FR,D,195,258.5,2022-04-03
432,BioPharm_Corp,Neurology,Phase_III,DE,A,385,210.78,2024-03-20
433,NovaTrial_Ltd,Immunology,Phase_II,US,E,336,109.95,2024-06-24
434,GlobalClin_KK,Immunology,Phase_I,US,C,319,253.32,2022-05-24
435,BioPharm_Corp,Cardiology,Phase_IV,NL,D,58,325.49,2023-04-21
436,GlobalClin_KK,Neurology,Phase_II,US,A,197,65.85,2022-05-16
437,TrialBridge_SA,Cardiology,Phase_III,ES,E,391,259.05,2023-09-14
438,ClinPath_AG,Immunology,Phase_I,BR,A,32,335.69,2024-10-13
439,BioPharm_Corp,Oncology,Phase_II,IT,C,249,345.75,2022-03-30
440,NovaTrial_Ltd,Rare_Disease,Phase_III,AU,A,60,493.39,2023-03-12
441,NovaTrial_Ltd,Cardiology,Phase_II,FR,C,239,137.62,2024-12-02
442,TrialBridge_SA,Oncology,Phase_I,NL,E,430,238.18,2022-11-26
443,TriPharm_LLC,Oncology,Phase_II,CA,A,93,108.87,2022-05-25
444,PharmaScope_BV,Neurology,Phase_IV,CA,B,191,58.11,2023-06-20
445,GlobalClin_KK,Cardiology,Phase_IV,JP,C,184,236.42,2023-07-12
446,MedResearch_Inc,Immunology,Phase_IV,ES,E,447,315.42,2023-12-28
447,BioPharm_Corp,Neurology,Phase_II,BR,A,423,131.55,2022-12-10
448,ClinPath_AG,Cardiology,Phase_IV,ES,E,333,286.35,2024-11-13
449,PharmaScope_BV,Cardiology,Phase_IV,FR,E,456,232.89,2023-07-26
450,CurePath_AB,Cardiology,Phase_I,BR,C,133,332.42,2022-11-10
451,ClinPath_AG,Immunology,Phase_II,US,D,35,488.9,2024-11-18
452,TriPharm_LLC,Oncology,Phase_IV,DE,E,484,390.78,2024-10-10
453,GlobalClin_KK,Rare_Disease,Phase_I,DE,B,81,146.85,2023-07-02
454,MedResearch_Inc,Cardiology,Phase_II,FR,E,369,111.42,2022-01-28
455,GlobalClin_KK,Oncology,Phase_IV,CA,C,164,86.9,2023-10-17
456,GlobalClin_KK,Immunology,Phase_I,IT,C,453,412.93,2023-09-01
457,GlobalClin_KK,Immunology,Phase_III,NL,C,443,430.65,2022-06-12
458,CurePath_AB,Immunology,Phase_IV,IT,E,460,131.6,2023-11-26
459,GlobalClin_KK,Cardiology,Phase_II,JP,A,445,310.89,2024-07-10
460,BioPharm_Corp,Oncology,Phase_I,BR,C,284,127.47,2022-04-27
461,MedResearch_Inc,Rare_Disease,Phase_I,AU,E,192,432.31,2024-03-03
462,TriPharm_LLC,Neurology,Phase_IV,JP,A,423,251.9,2022-06-03
463,ClinPath_AG,Neurology,Phase_I,FR,D,100,406.93,2024-03-31
464,PharmaScope_BV,Cardiology,Phase_IV,US,E,194,484.57,2023-04-05
465,TrialBridge_SA,Immunology,Phase_III,AU,A,250,203.9,2022-01-08
466,TrialBridge_SA,Rare_Disease,Phase_III,CA,B,415,310.64,2024-11-24
467,CurePath_AB,Immunology,Phase_III,ES,D,298,477.79,2022-07-01
468,TrialBridge_SA,Immunology,Phase_II,DE,E,416,450.74,2023-10-16
469,BioPharm_Corp,Immunology,Phase_IV,BR,C,14,491.26,2022-07-18
470,ClinPath_AG,Oncology,Phase_IV,US,A,185,291.57,2024-10-19
471,GlobalClin_KK,Neurology,Phase_III,FR,B,284,301.88,2024-03-20
472,BioAxis_Pty,Cardiology,Phase_III,JP,A,484,202.99,2024-05-31
473,GlobalClin_KK,Neurology,Phase_III,JP,E,261,131.03,2023-04-19
474,BioAxis_Pty,Rare_Disease,Phase_I,AU,C,233,139.7,2023-05-28
475,ClinPath_AG,Rare_Disease,Phase_II,FR,D,159,498.95,2023-11-27
476,BioPharm_Corp,Neurology,Phase_II,DE,D,230,235.44,2024-05-10
477,TriPharm_LLC,Oncology,Phase_I,CA,E,277,432.58,2024-07-17
478,TrialBridge_SA,Cardiology,Phase_II,NL,C,319,351.85,2022-01-20
479,BioAxis_Pty,Immunology,Phase_III,US,D,263,271.98,2023-12-29
480,TriPharm_LLC,Neurology,Phase_IV,NL,D,484,355.59,2022-04-30
481,NovaTrial_Ltd,Neurology,Phase_III,ES,B,32,213.69,2022-11-12
482,CurePath_AB,Cardiology,Phase_IV,AU,C,441,265.32,2024-06-28
483,MedResearch_Inc,Rare_Disease,Phase_III,DE,D,226,376.95,2022-10-02
484,GlobalClin_KK,Rare_Disease,Phase_III,ES,B,437,151.42,2024-05-23
485,MedResearch_Inc,Immunology,Phase_III,ES,E,271,181.75,2023-05-23
486,NovaTrial_Ltd,Rare_Disease,Phase_I,BR,E,386,309.63,2022-09-12
487,CurePath_AB,Oncology,Phase_IV,AU,C,308,291.22,2023-01-02
488,MedResearch_Inc,Oncology,Phase_III,CA,A,311,490.6,2023-08-05
489,BioPharm_Corp,Immunology,Phase_III,ES,C,416,228.84,2024-04-18
490,NovaTrial_Ltd,Immunology,Phase_II,AU,D,262,64.59,2023-10-27
491,TriPharm_LLC,Cardiology,Phase_IV,NL,B,111,315.46,2024-10-19
492,CurePath_AB,Rare_Disease,Phase_II,AU,D,375,450.54,2024-08-09
493,GlobalClin_KK,Immunology,Phase_IV,JP,E,13,246.66,2024-04-05
494,BioAxis_Pty,Cardiology,Phase_IV,FR,B,114,204.77,2023-10-24
495,GlobalClin_KK,Immunology,Phase_I,FR,A,26,236.92,2022-11-14
496,TriPharm_LLC,Rare_Disease,Phase_IV,DE,A,57,221.37,2023-03-29
497,BioPharm_Corp,Immunology,Phase_IV,BR,A,403,170.99,2022-05-11
498,BioPharm_Corp,Neurology,Phase_II,US,B,42,489.32,2023-02-15
499,GlobalClin_KK,Rare_Disease,Phase_III,FR,E,91,286.42,2024-10-12
500,TriPharm_LLC,Cardiology,Phase_IV,DE,D,79,244.48,2023-04-12
501,TrialBridge_SA,Rare_Disease,Phase_III,FR,D,47,427.31,2022-05-05
502,TriPharm_LLC,Rare_Disease,Phase_I,US,E,394,298.93,2023-12-16
503,PharmaScope_BV,Cardiology,Phase_III,DE,D,154,130.24,2024-11-21
504,GlobalClin_KK,Immunology,Phase_I,NL,B,93,166.38,2024-08-08
505,TrialBridge_SA,Rare_Disease,Phase_II,BR,A,271,211.44,2022-10-28
506,CurePath_AB,Cardiology,Phase_III,BR,A,44,269.89,2023-05-13
507,GlobalClin_KK,Immunology,Phase_III,AU,A,149,270.07,2023-08-05
508,PharmaScope_BV,Neurology,Phase_III,IT,B,400,427.28,2022-09-29
509,ClinPath_AG,Neurology,Phase_I,ES,A,11,483.63,2022-10-22
510,MedResearch_Inc,Immunology,Phase_III,JP,E,175,385.12,2022-09-17
511,BioPharm_Corp,Neurology,Phase_I,FR,E,142,411.22,2024-12-26
512,NovaTrial_Ltd,Immunology,Phase_I,US,A,198,303.6,2024-03-28
513,TrialBridge_SA,Rare_Disease,Phase_II,FR,A,112,147.51,2024-07-10
514,BioPharm_Corp,Cardiology,Phase_II,BR,A,291,408.35,2024-06-13
515,PharmaScope_BV,Oncology,Phase_I,NL,C,388,410.67,2024-11-17
516,BioPharm_Corp,Immunology,Phase_III,AU,E,374,326.25,2022-04-26
517,NovaTrial_Ltd,Rare_Disease,Phase_III,DE,C,391,139.44,2024-08-24
518,GlobalClin_KK,Rare_Disease,Phase_III,CA,E,272,435.23,2022-03-14
519,BioPharm_Corp,Neurology,Phase_II,BR,C,11,72.9,2023-06-06
520,MedResearch_Inc,Rare_Disease,Phase_II,ES,B,10,306.84,2023-10-14
521,NovaTrial_Ltd,Rare_Disease,Phase_II,FR,B,404,157.88,2023-01-28
522,BioPharm_Corp,Cardiology,Phase_III,ES,E,108,158.68,2022-06-10
523,ClinPath_AG,Oncology,Phase_III,US,A,56,418.63,2022-07-30
524,NovaTrial_Ltd,Rare_Disease,Phase_III,ES,C,351,80.07,2024-06-22
525,BioPharm_Corp,Oncology,Phase_II,FR,E,147,423.53,2022-12-16
526,GlobalClin_KK,Oncology,Phase_III,ES,C,184,218.25,2022-12-07
527,NovaTrial_Ltd,Cardiology,Phase_II,CA,C,373,131.15,2024-10-09
528,TriPharm_LLC,Immunology,Phase_III,AU,E,114,198.34,2022-06-07
529,PharmaScope_BV,Immunology,Phase_III,BR,E,421,217.22,2024-09-30
530,PharmaScope_BV,Cardiology,Phase_II,IT,C,488,249.08,2024-10-06
531,CurePath_AB,Immunology,Phase_II,IT,C,133,469.64,2023-10-19
532,BioAxis_Pty,Rare_Disease,Phase_II,JP,E,79,123.0,2022-07-01
533,PharmaScope_BV,Oncology,Phase_IV,US,A,319,275.01,2022-06-20
534,TriPharm_LLC,Rare_Disease,Phase_I,NL,B,487,352.15,2022-11-09
535,TrialBridge_SA,Immunology,Phase_IV,BR,E,275,264.45,2023-09-25
536,BioAxis_Pty,Rare_Disease,Phase_I,BR,B,207,336.15,2022-06-18
537,TriPharm_LLC,Oncology,Phase_III,US,E,129,238.22,2023-05-15
538,BioAxis_Pty,Cardiology,Phase_III,BR,A,25,139.49,2022-05-07
539,TrialBridge_SA,Cardiology,Phase_III,NL,C,134,465.4,2023-08-16
540,GlobalClin_KK,Immunology,Phase_IV,JP,D,196,444.58,2022-01-24
541,GlobalClin_KK,Immunology,Phase_IV,AU,B,299,388.95,2024-02-17
542,TriPharm_LLC,Cardiology,Phase_IV,BR,C,460,370.56,2022-03-02
543,BioAxis_Pty,Cardiology,Phase_III,US,E,15,121.84,2022-08-02
544,ClinPath_AG,Neurology,Phase_III,AU,C,434,474.22,2022-07-11
545,BioPharm_Corp,Oncology,Phase_III,US,A,402,444.65,2024-06-29
546,BioAxis_Pty,Rare_Disease,Phase_III,DE,C,66,53.52,2022-02-28
547,PharmaScope_BV,Rare_Disease,Phase_III,CA,C,211,377.52,2023-04-16
548,PharmaScope_BV,Immunology,Phase_IV,BR,E,408,383.22,2023-10-10
549,TriPharm_LLC,Neurology,Phase_II,US,D,40,204.7,2023-07-20
550,NovaTrial_Ltd,Immunology,Phase_IV,ES,B,114,268.48,2024-01-17
551,BioPharm_Corp,Cardiology,Phase_III,DE,B,101,180.67,2024-05-30
552,BioAxis_Pty,Oncology,Phase_IV,NL,E,169,201.23,2023-03-08
553,TriPharm_LLC,Cardiology,Phase_I,IT,E,350,371.03,2024-06-26
554,CurePath_AB,Neurology,Phase_I,BR,D,334,355.83,2022-12-15
555,CurePath_AB,Rare_Disease,Phase_II,ES,B,402,152.65,2024-12-14
556,CurePath_AB,Oncology,Phase_III,FR,C,448,421.46,2023-07-07
557,GlobalClin_KK,Cardiology,Phase_IV,AU,B,228,167.37,2024-03-17
558,TriPharm_LLC,Oncology,Phase_III,JP,C,435,416.69,2024-08-17
559,MedResearch_Inc,Neurology,Phase_I,CA,E,36,177.13,2024-05-18
560,BioAxis_Pty,Rare_Disease,Phase_I,BR,D,241,70.2,2024-07-21
561,BioPharm_Corp,Oncology,Phase_III,BR,C,234,346.5,2023-08-12
562,TrialBridge_SA,Neurology,Phase_II,BR,D,493,115.47,2022-02-17
563,ClinPath_AG,Oncology,Phase_II,CA,A,480,365.29,2023-06-25
564,TriPharm_LLC,Oncology,Phase_I,AU,B,257,94.0,2022-07-18
565,PharmaScope_BV,Neurology,Phase_III,US,B,47,492.13,2024-09-01
566,ClinPath_AG,Neurology,Phase_II,BR,A,217,231.1,2022-09-17
567,TrialBridge_SA,Rare_Disease,Phase_I,BR,D,334,121.55,2022-09-07
568,BioPharm_Corp,Cardiology,Phase_II,IT,C,382,253.54,2022-10-01
569,NovaTrial_Ltd,Immunology,Phase_I,NL,E,359,451.34,2023-12-06
570,PharmaScope_BV,Oncology,Phase_I,BR,D,381,379.66,2023-09-19
571,GlobalClin_KK,Neurology,Phase_III,AU,B,473,194.81,2024-11-05
572,TrialBridge_SA,Rare_Disease,Phase_II,FR,E,460,369.01,2023-04-02
573,BioPharm_Corp,Cardiology,Phase_I,NL,A,491,499.92,2022-11-06
574,GlobalClin_KK,Oncology,Phase_I,NL,B,478,72.67,2022-02-23
575,BioPharm_Corp,Neurology,Phase_I,CA,D,169,223.58,2022-01-08
576,CurePath_AB,Oncology,Phase_IV,NL,A,416,185.37,2023-02-14
577,BioPharm_Corp,Immunology,Phase_II,ES,A,253,107.17,2024-10-11
578,BioPharm_Corp,Cardiology,Phase_I,JP,B,169,151.08,2023-07-29
579,TrialBridge_SA,Immunology,Phase_II,NL,E,268,116.36,2024-09-06
580,CurePath_AB,Immunology,Phase_III,DE,E,159,201.63,2022-04-22
581,BioAxis_Pty,Rare_Disease,Phase_I,AU,E,189,341.61,2022-04-13
582,GlobalClin_KK,Oncology,Phase_II,NL,C,332,298.93,2024-07-02
583,NovaTrial_Ltd,Rare_Disease,Phase_II,BR,C,354,145.45,2022-04-27
584,TriPharm_LLC,Cardiology,Phase_II,IT,A,446,370.66,2022-02-26
585,BioPharm_Corp,Oncology,Phase_IV,IT,C,407,55.82,2023-03-19
586,MedResearch_Inc,Rare_Disease,Phase_II,ES,B,343,202.9,2024-10-10
587,BioAxis_Pty,Neurology,Phase_I,DE,C,378,424.87,2024-01-26
588,GlobalClin_KK,Neurology,Phase_IV,DE,C,53,260.65,2022-04-19
589,BioAxis_Pty,Cardiology,Phase_IV,US,E,463,201.85,2024-07-06
590,BioAxis_Pty,Oncology,Phase_III,NL,E,311,475.19,2024-07-13
591,TriPharm_LLC,Oncology,Phase_IV,ES,C,471,282.36,2024-05-27
592,TrialBridge_SA,Rare_Disease,Phase_I,DE,E,199,350.68,2024-09-16
593,CurePath_AB,Oncology,Phase_III,JP,E,148,420.38,2022-09-20
594,NovaTrial_Ltd,Neurology,Phase_IV,NL,C,434,146.06,2024-12-09
595,NovaTrial_Ltd,Cardiology,Phase_I,DE,B,114,464.82,2022-12-18
596,BioPharm_Corp,Rare_Disease,Phase_III,US,E,469,292.38,2024-05-29
597,ClinPath_AG,Immunology,Phase_I,NL,D,133,276.57,2023-09-27
598,NovaTrial_Ltd,Oncology,Phase_I,ES,B,278,138.89,2024-05-04
599,CurePath_AB,Oncology,Phase_III,CA,D,406,150.37,2023-11-20
600,PharmaScope_BV,Oncology,Phase_II,AU,E,74,366.17,2023-12-06
601,PharmaScope_BV,Immunology,Phase_II,CA,C,277,478.1,2023-11-07
602,GlobalClin_KK,Oncology,Phase_I,ES,E,493,272.53,2024-05-03
603,MedResearch_Inc,Cardiology,Phase_II,FR,E,52,205.86,2024-03-20
604,TrialBridge_SA,Neurology,Phase_III,ES,C,420,338.22,2022-05-28
605,BioPharm_Corp,Oncology,Phase_II,FR,B,349,429.0,2024-06-24
606,BioAxis_Pty,Cardiology,Phase_II,ES,D,155,242.98,2023-08-11
607,CurePath_AB,Cardiology,Phase_IV,BR,D,141,126.63,2022-12-21
608,BioPharm_Corp,Neurology,Phase_I,FR,D,431,373.44,2023-07-18
609,BioPharm_Corp,Oncology,Phase_II,FR,A,215,437.15,2024-11-25
610,NovaTrial_Ltd,Cardiology,Phase_III,NL,E,487,247.18,2024-07-28
611,GlobalClin_KK,Neurology,Phase_III,ES,E,228,143.16,2024-07-02
612,BioAxis_Pty,Neurology,Phase_I,BR,A,379,393.53,2023-05-23
613,CurePath_AB,Rare_Disease,Phase_III,IT,E,138,418.9,2024-05-09
614,BioAxis_Pty,Cardiology,Phase_IV,US,B,210,461.04,2023-02-27
615,TrialBridge_SA,Cardiology,Phase_III,FR,E,259,196.44,2024-01-23
616,BioAxis_Pty,Oncology,Phase_IV,BR,B,370,491.3,2023-12-02
617,ClinPath_AG,Immunology,Phase_III,AU,A,116,428.12,2022-10-01
618,BioAxis_Pty,Neurology,Phase_I,US,A,25,423.95,2022-10-20
619,NovaTrial_Ltd,Oncology,Phase_III,NL,D,80,211.85,2022-03-09
620,TriPharm_LLC,Rare_Disease,Phase_II,ES,E,209,478.57,2022-06-03
621,BioPharm_Corp,Rare_Disease,Phase_II,US,B,236,323.17,2023-04-21
622,TriPharm_LLC,Rare_Disease,Phase_I,BR,B,481,54.53,2023-06-08
623,PharmaScope_BV,Immunology,Phase_IV,US,E,299,390.04,2022-06-30
624,GlobalClin_KK,Oncology,Phase_II,DE,B,478,244.76,2023-04-02
625,NovaTrial_Ltd,Rare_Disease,Phase_IV,DE,C,79,182.21,2023-10-25
626,MedResearch_Inc,Neurology,Phase_IV,BR,B,293,456.92,2022-09-12
627,CurePath_AB,Rare_Disease,Phase_II,CA,E,464,238.69,2023-01-06
628,BioPharm_Corp,Cardiology,Phase_I,IT,E,313,464.69,2023-02-07
629,NovaTrial_Ltd,Immunology,Phase_III,BR,E,285,410.01,2023-07-08
630,GlobalClin_KK,Neurology,Phase_I,CA,E,376,196.6,2023-02-06
631,CurePath_AB,Neurology,Phase_III,IT,C,47,440.5,2024-03-18
632,PharmaScope_BV,Cardiology,Phase_III,AU,B,351,141.11,2022-12-25
633,BioPharm_Corp,Oncology,Phase_III,DE,C,258,405.87,2023-04-21
634,NovaTrial_Ltd,Rare_Disease,Phase_III,ES,E,393,336.43,2023-02-20
635,CurePath_AB,Immunology,Phase_I,CA,E,286,212.49,2022-07-20
636,ClinPath_AG,Rare_Disease,Phase_I,DE,B,480,451.25,2024-01-22
637,TrialBridge_SA,Neurology,Phase_III,DE,D,254,221.13,2022-09-16
638,TriPharm_LLC,Cardiology,Phase_I,CA,E,381,87.95,2022-11-22
639,MedResearch_Inc,Immunology,Phase_II,JP,E,449,68.66,2024-05-18
640,BioPharm_Corp,Cardiology,Phase_I,CA,E,247,82.21,2024-11-05
641,CurePath_AB,Rare_Disease,Phase_II,BR,D,413,351.48,2024-01-06
642,BioAxis_Pty,Neurology,Phase_I,NL,B,235,167.31,2024-10-01
643,GlobalClin_KK,Immunology,Phase_II,DE,A,104,433.45,2024-07-25
644,TriPharm_LLC,Immunology,Phase_II,AU,B,429,52.18,2023-06-12
645,BioAxis_Pty,Cardiology,Phase_I,US,B,433,260.61,2024-04-24
646,GlobalClin_KK,Immunology,Phase_I,US,B,67,94.01,2022-12-26
647,MedResearch_Inc,Neurology,Phase_IV,AU,D,374,295.33,2023-05-20
648,BioPharm_Corp,Oncology,Phase_II,CA,C,403,397.35,2023-08-10
649,BioAxis_Pty,Neurology,Phase_II,JP,E,426,85.33,2024-11-18
650,CurePath_AB,Oncology,Phase_IV,IT,D,191,494.04,2024-07-19
651,GlobalClin_KK,Immunology,Phase_I,IT,E,61,290.71,2023-06-21
652,GlobalClin_KK,Immunology,Phase_I,DE,E,376,494.12,2023-12-17
653,BioAxis_Pty,Rare_Disease,Phase_II,BR,E,327,401.13,2022-08-10
654,ClinPath_AG,Neurology,Phase_IV,DE,C,277,260.58,2024-05-31
655,NovaTrial_Ltd,Rare_Disease,Phase_IV,AU,A,490,147.4,2023-08-30
656,GlobalClin_KK,Immunology,Phase_II,JP,C,181,183.51,2023-08-07
657,TriPharm_LLC,Cardiology,Phase_II,ES,D,377,99.92,2024-04-19
658,NovaTrial_Ltd,Cardiology,Phase_II,BR,A,463,441.59,2023-11-25
659,BioPharm_Corp,Rare_Disease,Phase_III,IT,A,304,99.55,2022-03-21
660,BioAxis_Pty,Oncology,Phase_IV,CA,C,16,316.58,2022-11-12
661,PharmaScope_BV,Oncology,Phase_I,IT,C,348,305.85,2022-07-13
662,TriPharm_LLC,Oncology,Phase_III,IT,A,112,89.94,2024-03-16
663,PharmaScope_BV,Immunology,Phase_IV,BR,E,62,94.46,2022-02-08
664,TrialBridge_SA,Immunology,Phase_I,AU,A,240,446.26,2022-08-10
665,BioPharm_Corp,Neurology,Phase_III,IT,D,379,109.82,2023-10-17
666,TriPharm_LLC,Neurology,Phase_IV,IT,D,299,233.33,2024-02-01
667,MedResearch_Inc,Oncology,Phase_II,DE,C,36,222.42,2023-07-06
